epoch_ms,iso,cpu_seconds_total,rss_bytes,rss_mb,eventloop_lag_seconds
1782480268822,2026-06-26T13:24:28.822Z,40.907,148623360,141.74,0.002858
1782480269825,2026-06-26T13:24:29.825Z,41.07899999999999,154677248,147.51,0.0024038
1782480270827,2026-06-26T13:24:30.827Z,41.07899999999999,154685440,147.52,0.0019962
1782480271827,2026-06-26T13:24:31.827Z,41.07899999999999,154685440,147.52,0.0028481
1782480272839,2026-06-26T13:24:32.839Z,41.297999999999995,160559104,153.12,0.0028636
1782480273871,2026-06-26T13:24:33.871Z,41.59499999999999,172228608,164.25,0.0028688
1782480274853,2026-06-26T13:24:34.853Z,41.59499999999999,172343296,164.36,0.001588
1782480275855,2026-06-26T13:24:35.855Z,42.422999999999995,137764864,131.38,0.0018039
1782480276866,2026-06-26T13:24:36.866Z,42.611,138461184,132.05,0.0020892
1782480277866,2026-06-26T13:24:37.866Z,43.001,119947264,114.39,0.0015825
1782480278871,2026-06-26T13:24:38.871Z,43.001,119951360,114.39,0.0017587
1782480279870,2026-06-26T13:24:39.870Z,43.547999999999995,130764800,124.71,0.0030421
1782480280928,2026-06-26T13:24:40.928Z,44.657999999999994,133619712,127.43,0.0030779
1782480281886,2026-06-26T13:24:41.886Z,44.968999999999994,134057984,127.85,0.0018929
1782480282972,2026-06-26T13:24:42.972Z,45.48499999999999,144465920,137.77,0.0022656
1782480283914,2026-06-26T13:24:43.914Z,46.14099999999999,159666176,152.27,0.0309333
1782480284931,2026-06-26T13:24:44.931Z,46.14099999999999,159666176,152.27,0.0023004
1782480285937,2026-06-26T13:24:45.937Z,46.36099999999999,167231488,159.48,0.00306
1782480286941,2026-06-26T13:24:46.941Z,46.36099999999999,164003840,156.41,0.0023218
1782480287951,2026-06-26T13:24:47.951Z,46.39199999999999,163090432,155.54,0.0026976
1782480288960,2026-06-26T13:24:48.960Z,46.59499999999999,169861120,161.99,0.0030527
1782480289975,2026-06-26T13:24:49.975Z,46.99999999999999,181702656,173.29,0.0030077
1782480290959,2026-06-26T13:24:50.959Z,47.14099999999999,187863040,179.16,0.0089702
1782480291968,2026-06-26T13:24:51.968Z,47.45399999999999,134590464,128.36,0.0017391
1782480293008,2026-06-26T13:24:53.008Z,48.09499999999999,135917568,129.62,0.0031904
1782480293984,2026-06-26T13:24:53.984Z,48.51699999999999,126275584,120.43,0.0321169
1782480294994,2026-06-26T13:24:54.994Z,48.51699999999999,126275584,120.43,0.0017223
1782480296008,2026-06-26T13:24:56.008Z,48.73499999999999,125452288,119.64,0.0036413
1782480297034,2026-06-26T13:24:57.034Z,48.812999999999995,125292544,119.49,0.003117
1782480298023,2026-06-26T13:24:58.023Z,49.10999999999999,126615552,120.75,0.0117945
