epoch_ms,iso,cpu_seconds_total,rss_bytes,rss_mb,eventloop_lag_seconds
1782487549423,2026-06-26T15:25:49.423Z,2.8910000000000005,68677632,65.50,0.0029855
1782487550432,2026-06-26T15:25:50.432Z,2.9380000000000006,68382720,65.21,0.0027701
1782487551443,2026-06-26T15:25:51.443Z,2.9530000000000007,68419584,65.25,0.0028059
1782487552446,2026-06-26T15:25:52.446Z,2.9990000000000006,68497408,65.32,0.0027828
1782487553452,2026-06-26T15:25:53.452Z,3.0940000000000007,68255744,65.09,0.0028247
1782487554463,2026-06-26T15:25:54.463Z,3.1400000000000006,68562944,65.39,0.0023873
1782487555477,2026-06-26T15:25:55.477Z,3.1870000000000007,68608000,65.43,0.0028484
1782487556490,2026-06-26T15:25:56.490Z,3.1870000000000007,68816896,65.63,0.0028013
1782487557497,2026-06-26T15:25:57.497Z,3.250000000000001,68718592,65.54,0.0027798
1782487558501,2026-06-26T15:25:58.501Z,3.281000000000001,68722688,65.54,0.0028416
1782487559510,2026-06-26T15:25:59.510Z,3.359000000000001,68673536,65.49,0.0027678
1782487560523,2026-06-26T15:26:00.523Z,3.390000000000001,69169152,65.96,0.0016079
1782487561530,2026-06-26T15:26:01.530Z,3.437000000000001,68878336,65.69,0.0015223
1782487562539,2026-06-26T15:26:02.539Z,3.5000000000000013,68788224,65.60,0.0028415
1782487563542,2026-06-26T15:26:03.542Z,3.5150000000000015,69656576,66.43,0.0016561
1782487564544,2026-06-26T15:26:04.544Z,3.5620000000000016,70868992,67.59,0.0015966
1782487565547,2026-06-26T15:26:05.547Z,3.5620000000000016,71802880,68.48,0.0016088
1782487566549,2026-06-26T15:26:06.549Z,3.6090000000000018,72495104,69.14,0.0032303
1782487567555,2026-06-26T15:26:07.555Z,3.640000000000002,72507392,69.15,0.0024769
1782487568570,2026-06-26T15:26:08.570Z,3.656000000000002,72732672,69.36,0.0029094
1782487569578,2026-06-26T15:26:09.578Z,3.7180000000000017,74072064,70.64,0.0033523
1782487570581,2026-06-26T15:26:10.581Z,3.766000000000002,75460608,71.96,0.0025745
1782487571586,2026-06-26T15:26:11.586Z,3.781000000000002,76423168,72.88,0.0016605
1782487572587,2026-06-26T15:26:12.587Z,3.921000000000002,76898304,73.34,0.0029947
1782487573590,2026-06-26T15:26:13.590Z,3.984000000000002,76468224,72.93,0.001686
1782487574602,2026-06-26T15:26:14.602Z,4.015000000000002,76480512,72.94,0.0016472
1782487575605,2026-06-26T15:26:15.605Z,4.077000000000003,76292096,72.76,0.0024115
1782487576606,2026-06-26T15:26:16.606Z,4.125000000000003,76374016,72.84,0.0028703
1782487577611,2026-06-26T15:26:17.611Z,4.203000000000003,76611584,73.06,0.0030574
1782487578620,2026-06-26T15:26:18.620Z,4.234000000000003,76918784,73.36,0.0030207
1782487579622,2026-06-26T15:26:19.622Z,4.250000000000003,76922880,73.36,0.0020994
1782487580629,2026-06-26T15:26:20.629Z,4.281000000000002,76767232,73.21,0.0016799
1782487581633,2026-06-26T15:26:21.633Z,4.359000000000003,76713984,73.16,0.0029119
1782487582639,2026-06-26T15:26:22.639Z,4.421000000000003,76894208,73.33,0.0030005
1782487583651,2026-06-26T15:26:23.651Z,4.453000000000003,76906496,73.34,0.0023929
1782487584659,2026-06-26T15:26:24.659Z,4.531000000000003,77553664,73.96,0.0028685
1782487585682,2026-06-26T15:26:25.682Z,4.562000000000003,77189120,73.61,0.0028478
1782487586695,2026-06-26T15:26:26.695Z,4.609000000000003,77307904,73.73,0.0028845
1782487587714,2026-06-26T15:26:27.714Z,4.624000000000002,77324288,73.74,0.0028834
1782487588711,2026-06-26T15:26:28.711Z,4.687000000000002,77328384,73.75,0.0052915
1782487589713,2026-06-26T15:26:29.713Z,4.703000000000002,77328384,73.75,0.0029448
